0,0.29027576197387517
1,0.2409288824383164
2,0.29027576197387517
3,0.29027576197387517
4,0.28011611030478956
5,0.29027576197387517
6,0.29027576197387517
7,0.29027576197387517
8,0.29027576197387517
9,0.29027576197387517
10,0.29027576197387517
11,0.29027576197387517
12,0.29027576197387517
13,0.29027576197387517
14,0.29027576197387517
15,0.29027576197387517
16,0.29027576197387517
17,0.29027576197387517
18,0.29027576197387517
19,0.17706821480406387
20,0.17706821480406387
21,0.17706821480406387
22,0.29027576197387517
23,0.29027576197387517
24,0.2757619738751814
25,0.17706821480406387
26,0.29027576197387517
27,0.29027576197387517
28,0.29027576197387517
29,0.29027576197387517
30,0.29027576197387517
31,0.29027576197387517
32,0.29027576197387517
33,0.2409288824383164
34,0.2409288824383164
35,0.2409288824383164
36,0.2409288824383164
37,0.29027576197387517
38,0.29027576197387517
39,0.29027576197387517
40,0.29027576197387517
41,0.2409288824383164
42,0.29027576197387517
43,0.29027576197387517
44,0.29027576197387517
45,0.2409288824383164
46,0.2409288824383164
47,0.29027576197387517
48,0.29027576197387517
49,0.29027576197387517
50,0.2757619738751814
51,0.29027576197387517
52,0.2409288824383164
53,0.29027576197387517
54,0.29027576197387517
55,0.29027576197387517
56,0.17706821480406387
57,0.29027576197387517
58,0.2409288824383164
59,0.21407837445573294
60,0.29027576197387517
61,0.2409288824383164
62,0.29027576197387517
63,0.2409288824383164
64,0.29027576197387517
65,0.29027576197387517
66,0.29027576197387517
67,0.29027576197387517
68,0.29027576197387517
69,0.29027576197387517
70,0.29027576197387517
71,0.29027576197387517
72,0.009433962264150943
73,0.2227866473149492
74,0.29027576197387517
75,0.29027576197387517
76,0.2409288824383164
77,0.29027576197387517
78,0.29027576197387517
79,0.29027576197387517
80,0.2409288824383164
81,0.29027576197387517
82,0.29027576197387517
83,0.2409288824383164
84,0.29027576197387517
85,0.0
86,0.29027576197387517
87,0.29027576197387517
88,0.29027576197387517
89,0.29027576197387517
90,0.6444121915820029
91,0.6444121915820029
92,0.6444121915820029
93,0.6444121915820029
94,0.6444121915820029
95,0.6429608127721336
96,0.6444121915820029
97,0.6444121915820029
98,0.5769230769230769
99,0.6444121915820029
100,0.809143686502177
101,0.6444121915820029
102,0.6444121915820029
103,0.6429608127721336
104,0.6429608127721336
105,0.6444121915820029
106,0.6429608127721336
107,0.6429608127721336
108,0.6444121915820029
109,0.5457184325108854
110,0.6429608127721336
111,0.5783744557329463
112,0.6429608127721336
113,0.5152394775036284
114,0.5769230769230769
115,0.6444121915820029
116,0.7155297532656023
117,0.8809869375907112
118,0.5769230769230769
119,0.6429608127721336
120,0.6429608127721336
121,0.6444121915820029
122,0.6429608127721336
123,0.6444121915820029
124,0.6444121915820029
125,0.6429608127721336
126,0.6444121915820029
127,0.6444121915820029
128,0.6632801161103048
129,0.6429608127721336
130,0.6429608127721336
131,0.6770682148040639
132,0.6429608127721336
133,0.6429608127721336
134,0.6429608127721336
135,0.6444121915820029
136,0.6444121915820029
137,0.6444121915820029
138,0.6429608127721336
139,0.6429608127721336
140,0.6429608127721336
141,0.6444121915820029
142,0.6444121915820029
143,0.6444121915820029
144,0.6444121915820029
145,0.7082728592162555
146,0.6444121915820029
147,0.6429608127721336
148,0.6429608127721336
149,0.6444121915820029
150,0.6444121915820029
151,0.6444121915820029
152,0.6770682148040639
153,0.6429608127721336
154,0.6444121915820029
155,0.6444121915820029
156,0.6429608127721336
157,0.6444121915820029
158,0.6444121915820029
159,0.6444121915820029
160,0.7917271407837445
161,0.6444121915820029
162,0.6785195936139332
163,0.6444121915820029
164,0.6444121915820029
165,0.6429608127721336
166,0.6444121915820029
167,0.6444121915820029
168,0.6444121915820029
169,0.6444121915820029
170,0.6444121915820029
171,0.6444121915820029
172,0.6444121915820029
173,0.6429608127721336
174,0.6444121915820029
175,0.6444121915820029
176,0.6444121915820029
177,0.6785195936139332
178,0.6444121915820029
179,0.7830188679245284
180,0.7830188679245284
181,0.909288824383164
182,0.7039187227866474
183,0.7039187227866474
184,0.7547169811320755
185,0.7039187227866474
186,0.7039187227866474
187,0.7039187227866474
188,0.7039187227866474
189,0.7039187227866474
190,0.7039187227866474
191,0.7039187227866474
192,0.7039187227866474
193,0.7039187227866474
194,0.7039187227866474
195,0.7039187227866474
196,0.7039187227866474
197,0.909288824383164
198,0.7039187227866474
199,0.7039187227866474
200,0.7039187227866474
201,0.7039187227866474
202,0.7039187227866474
203,0.7039187227866474
204,0.7039187227866474
205,0.7039187227866474
206,0.7547169811320755
207,1.0
